Order	City	Node ID	Coordinate X	Coordinate Y	Duration (min)	Profit (eur)	Student 1	Student 2	Student 3	Student 4	Student 5	Student 6	Student 7	Student 8	Student 9	Student 10	Student 11	Student 12	Student 13	Student 14	Student 15	Student 16	Student 17	Student 18	Student 19	Student 20
7709	SOMEREN-EIND	934	57379364	513595172	12	24	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	1	1	0
7714	MIERLO	618	56229003	514450809	12	15	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	1
7720	SOMEREN-EIND	953	57334265	513611004	8	25	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1
7730	MIERLO	631	56203440	514380486	6	17	1	1	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0
7740	BUDEL	397	55768490	512663439	6	13	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1
7747	SOMEREN	1091	56934840	513506895	12	24	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0
7753	SOMEREN-HEIDE	1018	56960518	513505391	12	9	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1
7772	MAARHEEZE	286	56343016	513026712	12	11	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0
7774	MAARHEEZE	286	56343016	513026712	8	12	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0
7791	LIEROP	1065	56820350	514199931	11	18	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0
7814	STERKSEL	102	56167503	513525558	12	29	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0
7867	DE RIPS	122	58130295	515474194	6	8	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	0
7941	SOERENDONK	203	55885334	513036583	6	11	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0
7953	BUDEL	349	55732956	512718142	6	16	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0
7979	SOMEREN	938	57186528	513785497	11	22	1	1	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0
7980	SOMEREN-EIND	1038	57055223	513549911	9	14	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0
8030	SOERENDONK	206	55739525	512968248	13	11	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1
8033	SOMEREN	1066	57309999	513747137	7	17	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1
8131	SOMEREN	987	57070533	513678728	12	26	1	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
8141	BUDEL	361	55732956	512718142	10	32	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0
8188	SOMEREN-EIND	1002	57351485	513586310	5	12	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0
8201	MIERLO	604	56255323	514422893	11	9	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0
8202	MIERLO	592	56072436	514397165	7	19	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0
8211	SOERENDONK	535	55728945	513034636	6	13	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1
8233	SOMEREN-EIND	943	57242980	513743425	13	37	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1
8234	MIERLO	626	56301565	514469062	7	14	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1
8244	BUDEL	516	55688002	512776090	13	19	0	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1
8269	SOMEREN	995	57259175	513765361	12	10	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1
8272	SOMEREN-EIND	1083	57379879	513621564	12	20	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1
8290	MIERLO	644	56219321	514462867	6	6	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	0
8316	HELENAVEEN	900	59217110	513938866	10	25	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1
8319	SOERENDONK	189	55603403	512922293	12	36	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1
8327	BUDEL-SCHOOT	429	55681820	512426520	9	25	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
8331	ASTEN	779	57474172	514116147	5	6	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0
8333	ASTEN	813	57884065	513962256	10	8	1	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1
8361	MAARHEEZE	223	56030207	513157805	11	20	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1
8363	SOMEREN	1055	56768255	513526373	11	7	1	1	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0
8365	MAARHEEZE	446	56240126	513128826	10	14	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1
8368	SOERENDONK	270	55824765	513056094	7	5	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	0	1
8369	BEEK EN DONK	126	56294362	515404944	6	19	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1
8409	AARLE RIXTEL	111	56357593	515091919	5	8	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1
8410	BUDEL	449	55775702	512754138	7	17	0	0	1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0
8412	GASTEL	419	55535058	512840788	12	5	1	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1
8413	SOERENDONK	186	55732337	513005525	10	22	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1
8414	BUDEL-SCHOOT	370	55611499	512491362	7	21	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0
8418	MAARHEEZE	280	56132713	513114693	12	35	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	0	1
8435	DEURNE	909	57986492	514625535	8	28	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0
8444	BAKEL	124	57438342	515006091	9	29	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1
8492	DE RIPS	120	58012390	515406197	10	14	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0
8497	ASTEN	750	57416531	514012213	8	5	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0
8584	SOMEREN	1081	57387299	513631809	10	12	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1
8607	MIERLO	653	55849626	514330800	10	7	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0
8669	BEEK EN DONK	139	56288712	515418378	9	13	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	0
8699	DEURNE	881	58546113	514753988	11	23	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0
8942	MILHEEZE	151	57902936	515083553	12	35	0	1	1	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1
8971	HEUSDEN GEM ASTEN	831	57561496	513626531	9	13	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1
8983	DEURNE	916	57763977	514658013	11	18	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
9016	BEEK EN DONK	146	56444333	515212320	13	38	0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	1
9490	BAKEL	125	57332032	514978468	6	12	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1
14927	DEURNE	875	58064245	514365093	11	12	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1
14930	SOMEREN	1029	57245095	513367630	7	11	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0
15031	DEURNE	845	58062651	514847576	7	5	0	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1
15074	MAARHEEZE	486	56295706	513089704	10	30	1	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0
15093	BEEK EN DONK	82	56336713	515454501	12	32	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	0
15142	BUDEL	391	55768490	512663439	6	13	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0	1
15168	ASTEN	728	57498607	514172242	5	19	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1
15180	SOMEREN	1035	57225887	513602379	11	8	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0
15265	ASTEN	838	57367529	514067595	12	9	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1
15272	SOERENDONK	272	55817686	513052828	10	27	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	0	0
15426	BUDEL	542	55793561	512695857	8	10	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0
15458	BUDEL	339	55766409	512735769	12	18	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0
15487	SOERENDONK	190	55603403	512922293	13	36	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	0
15631	MIERLO	670	56148214	514471962	10	22	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0
15674	MIERLO	656	56313818	514528653	7	11	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1
15760	BUDEL	170	55718302	512652154	10	13	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	0
15767	MAARHEEZE	487	56290826	513090519	10	30	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0
15825	BUDEL-SCHOOT	580	55668123	512545421	11	19	0	1	0	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	0	0
15911	SOMEREN	1016	56960518	513505391	10	28	0	1	1	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	1	1
15940	BUDEL	530	55770815	512707654	12	25	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0
15945	HEUSDEN GEM ASTEN	769	57641411	513836848	8	22	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0
15958	DEURNE	879	58163539	514383851	10	15	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	1
16062	DEURNE	876	57910782	514612447	10	29	0	0	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1
16067	DEURNE	921	57901448	514375546	10	9	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0
16093	SOMEREN	1000	57356996	513580163	11	21	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1
16132	SOMEREN-HEIDE	1021	57000244	513495992	13	35	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0
16326	ASTEN	708	57496736	514138520	12	6	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1
16472	MARIAHOUT	160	55819015	515380047	7	12	0	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0
16575	MAARHEEZE	501	56295706	513089704	8	15	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0	1	0	0	1	0
16580	SOERENDONK	201	55892303	513040510	7	12	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1
16607	BUDEL DORPLEIN	557	55681820	512426520	13	35	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1
16661	LIESSEL	887	58273442	514070576	6	16	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0
16673	HEUSDEN GEM ASTEN	772	57646927	513825233	5	13	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1
16697	BUDEL-SCHOOT	401	55761903	512521309	11	30	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0
16759	SOMEREN	1037	57057246	513551570	10	22	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	0	1	1	1	1
16908	MAARHEEZE	492	56295706	513089704	13	7	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0
16919	MAARHEEZE	490	56295706	513089704	11	21	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0
16960	STERKSEL	156	56250709	513603305	12	7	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1
17095	BUDEL	328	55836391	512679827	8	28	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0
17201	BUDEL	418	55890429	512785600	9	11	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0
17262	BUDEL	176	55879782	512565279	11	26	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1
17379	SOMEREN-EIND	1085	57297805	513678558	9	6	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
17439	BEEK EN DONK	145	56444333	515212320	12	34	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0
17541	ASTEN	747	57425197	514099993	11	25	1	0	1	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1
17665	SOMEREN	999	57357891	513579183	11	32	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1
17714	DEURNE	859	57935809	514586412	6	19	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1
17733	DEURNE	926	57963299	514482197	10	7	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1
17907	BUDEL	522	55673202	512658858	8	26	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0
17957	DEURNE	860	57821417	514551402	9	12	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
17969	BUDEL	320	55754213	512745760	5	6	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0
18006	ASTEN	810	57447773	514127200	11	37	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	0
18009	ASTEN	810	57447773	514127200	7	13	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0
18283	NEERKANT	929	58655308	513660095	8	7	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1
18715	BEEK EN DONK	71	56331410	515291395	12	9	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0
18716	MARIAHOUT	19	55826351	515305370	10	18	1	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1
18720	LIESSEL	923	58170894	514129796	10	20	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	0	1
18835	SOMEREN	1028	57250171	513338169	7	21	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1
18837	SOMEREN	1070	57159545	513779717	11	13	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0
18872	MAARHEEZE	224	56113773	513135641	9	20	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	0
18887	HEUSDEN GEM ASTEN	770	57641411	513836848	7	19	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0
18963	DEURNE	878	58058617	514510208	8	22	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1
18967	SOMEREN	1051	57171888	513462257	9	8	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1
18996	MILHEEZE	165	57691698	514906610	7	7	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0
19000	SOMEREN-HEIDE	1043	56930882	513289704	11	34	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0
19087	GASTEL	193	55569436	512848953	6	20	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0
19155	BUDEL	467	55370704	512824167	8	13	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1
19168	DEURNE	905	57951235	514638623	5	8	1	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0
19186	BAKEL	62	57408854	515050352	7	25	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1
19375	MIERLO	656	56313818	514528653	12	21	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1
19377	BUDEL	532	55584073	512724292	11	6	1	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0
19441	DEURNE	907	57924953	514517744	6	8	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	0
19473	STERKSEL	28	56001337	513562615	8	7	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	0
19546	SOERENDONK	269	55824765	513056094	11	8	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0
19697	BUDEL	431	55746076	512629082	13	22	0	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1
19770	AARLE RIXTEL	109	56431523	515061836	10	8	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
19836	MAARHEEZE	249	56151535	513098100	8	9	1	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	1	1
19950	BEEK EN DONK	99	56334409	515445511	11	37	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1
19987	BUDEL	448	55775702	512754138	9	16	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0
20010	BUDEL	386	55779648	512652084	12	30	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1
20215	MAARHEEZE	497	56295706	513089704	13	24	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0
20231	SOERENDONK	271	55824765	513056094	9	12	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0
20255	ASTEN	832	57438319	514048144	10	5	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1
20328	SOMEREN	1078	57374456	513614078	11	35	0	0	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0
20412	SOMEREN-EIND	954	57320803	513631968	7	24	0	0	1	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1
20419	ASTEN	792	57511605	514054958	9	19	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
20453	ASTEN	731	57623876	514135824	5	20	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	1
20457	ASTEN	731	57623876	514135824	11	15	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1
20512	MAARHEEZE	222	56054851	513144469	8	24	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	1	0	1
20533	HEUSDEN GEM ASTEN	691	57698117	513595234	9	29	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1
20621	BUDEL	338	55993930	512596465	13	28	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1
20690	SOERENDONK	202	55885334	513036583	12	21	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1
20793	BUDEL	331	55994627	512627298	13	18	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0
20844	DEURNE	874	57938642	514498084	11	14	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1
20963	ASTEN	740	57448518	514119630	12	14	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0
21064	LIESHOUT	14	55928772	515179963	10	33	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0
21094	SOMEREN	1059	57428964	513370346	8	20	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0
21147	DE RIPS	43	58147291	515512354	9	23	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0
21179	STERKSEL	42	56432534	513604892	11	13	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1
21276	BUDEL	333	56003022	512570718	7	11	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1
21297	ASTEN	823	57474842	514152798	7	5	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1
21300	ASTEN	784	57474172	514116147	13	19	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	1	1
21335	MAARHEEZE	507	56360327	513057783	7	15	0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0
21343	MAARHEEZE	482	56295706	513089704	13	25	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0
21589	MILHEEZE	123	57751433	515027168	8	28	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1
21701	BUDEL	215	55956402	512621287	7	21	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0
21807	BUDEL	334	56003022	512570718	10	31	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1
21839	AARLE RIXTEL	107	56466666	515116249	11	24	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1
21967	MAARHEEZE	247	56151535	513098100	10	28	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0
22147	ASTEN	783	57474172	514116147	12	30	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0
22171	BUDEL	310	55722683	512737991	11	14	1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	0
22184	MAARHEEZE	495	56291436	513090417	7	17	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0
22253	HEUSDEN GEM ASTEN	803	57654970	513765077	6	19	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	0	0
22296	SOERENDONK	374	55802325	513039659	12	10	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	1
22341	MARIAHOUT	4	55729329	515394533	7	24	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0
22342	BUDEL	327	55832309	512682181	11	23	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	0
22483	SOMEREN	947	57336509	513607511	10	26	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0
22704	MAARHEEZE	497	56295706	513089704	12	19	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	0
22751	SOMEREN	1045	56777825	513586629	11	7	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0
22771	ASTEN	821	57490218	514164314	8	26	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0
22825	MIERLO	627	56251382	514340187	6	7	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1
23037	SOMEREN	939	57186528	513785497	9	6	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1
23070	BUDEL	167	55815034	512725843	12	7	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0
23086	DEURNE	847	57948797	514640992	8	24	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1
23106	HEUSDEN GEM ASTEN	800	57648448	513846080	7	24	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1
23110	MIERLO	620	56200966	514447862	9	28	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1
23155	MIERLO	636	56265217	514462044	6	14	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0
23160	LIESSEL	870	58249088	514094573	7	12	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1
23391	LIEROP	964	56826502	514286557	11	16	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0
23456	NEERKANT	882	58537934	513877400	13	44	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1
23590	DEURNE	896	57968519	514538469	11	36	0	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0
23596	MAARHEEZE	471	56295706	513089704	9	25	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
23621	ASTEN	807	58541393	513760159	7	25	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
23702	ASTEN	763	57263675	514093298	11	16	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0
23726	MIERLO	658	56254026	514405975	11	34	1	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0
23728	MAARHEEZE	505	56371939	513033628	8	19	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0
23795	MIERLO	666	56148214	514471962	11	33	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0
23810	MAARHEEZE	245	56157251	513122223	12	38	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0
23852	ASTEN	710	57528266	514127379	9	21	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1
23862	AARLE RIXTEL	106	56466666	515116249	7	14	1	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0
23876	AARLE RIXTEL	55	56563108	515187368	6	17	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	0
23880	SOMEREN	1012	57356327	513549032	8	19	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0
23890	SOMEREN	979	57279824	513669394	8	11	0	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1	1
23922	SOMEREN	1084	57032356	513793886	6	6	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	0	1
23955	SOMEREN-EIND	1013	57360184	513560344	8	5	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0
23982	BEEK EN DONK	64	56297612	515382092	11	30	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0
23988	BEEK EN DONK	87	56218677	515421448	6	10	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1
23990	SOMEREN	1023	57377768	513551504	10	26	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1
24021	MAARHEEZE	262	56172433	513125651	6	11	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1
24042	DEURNE	853	57808963	514613607	11	36	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0
24043	MAARHEEZE	500	56295706	513089704	10	30	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0
24044	ASTEN	744	57448324	514099900	11	12	1	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	0	0	0
24046	ASTEN	744	57448324	514099900	11	18	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0
24047	SOMEREN	1060	57425256	513459534	8	10	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	1
24078	SOERENDONK	204	55739525	512968248	10	25	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0
